order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_0035158,1,credit_card,1,12.81
ord_0035159,1,credit_card,1,115.47
ord_0035160,1,boleto,1,60.68
ord_0035161,1,credit_card,1,67.66
ord_0035161,2,credit_card,1,67.66
ord_0035162,1,boleto,1,15.78
ord_0035163,1,credit_card,1,13.48
ord_0035163,2,credit_card,1,13.48
ord_0035164,1,debit_card,1,128.55
ord_0035165,1,credit_card,1,91.1
ord_0035166,1,paypal,1,161.98
ord_0035167,1,credit_card,1,58.43
ord_0035167,2,credit_card,3,58.43
ord_0035168,1,credit_card,1,74.28
ord_0035169,1,boleto,1,72.12
ord_0035170,1,credit_card,1,26.27
ord_0035171,1,debit_card,1,66.63
ord_0035172,1,credit_card,1,61.89
ord_0035173,1,credit_card,1,22.91
ord_0035174,1,paypal,1,67.02
ord_0035175,1,debit_card,1,124.42
ord_0035176,1,paypal,1,497.27
ord_0035177,1,credit_card,8,111.57
ord_0035178,1,credit_card,1,36.24
ord_0035179,1,boleto,1,115.58
ord_0035180,1,credit_card,4,50.16
ord_0035181,1,credit_card,4,197.11
ord_0035182,1,debit_card,1,22.1
ord_0035183,1,credit_card,1,48.05
ord_0035184,1,credit_card,1,606.5
ord_0035185,1,paypal,1,64.83
ord_0035186,1,debit_card,1,22.74
ord_0035187,1,credit_card,4,44.42
ord_0035187,2,debit_card,1,44.42
ord_0035188,1,debit_card,1,306.24
ord_0035189,1,paypal,1,37.46
ord_0035190,1,paypal,1,67.9
ord_0035191,1,debit_card,1,205.43
ord_0035192,1,credit_card,1,585.11
ord_0035193,1,credit_card,1,198.22
ord_0035194,1,credit_card,1,11.12
ord_0035194,2,debit_card,1,11.12
ord_0035195,1,paypal,1,141.74
ord_0035196,1,boleto,1,41.76
ord_0035197,1,credit_card,3,61.08
ord_0035198,1,credit_card,1,30.75
ord_0035199,1,credit_card,12,95.87
ord_0035200,1,paypal,1,60.14
ord_0035201,1,voucher,1,24.64
ord_0035202,1,credit_card,1,84.6
ord_0035203,1,paypal,1,73.12
ord_0035204,1,credit_card,1,308.06
ord_0035205,1,paypal,1,81.98
ord_0035206,1,credit_card,1,145.53
ord_0035206,2,voucher,1,145.53
ord_0035207,1,paypal,1,48.99
ord_0035208,1,debit_card,1,94.98
ord_0035209,1,credit_card,1,79.25
ord_0035210,1,credit_card,1,162.44
ord_0035211,1,credit_card,1,42.16
ord_0035212,1,boleto,1,15.92
ord_0035213,1,debit_card,1,177.28
ord_0035214,1,debit_card,1,22.31
ord_0035215,1,credit_card,6,123.93
ord_0035216,1,boleto,1,103.66
ord_0035217,1,credit_card,6,54.96
ord_0035218,1,debit_card,1,70.65
ord_0035219,1,boleto,1,82.89
ord_0035220,1,credit_card,1,21.87
ord_0035221,1,credit_card,1,106.09
ord_0035222,1,credit_card,4,141.17
ord_0035223,1,paypal,1,77.93
ord_0035224,1,credit_card,1,9.21
ord_0035224,2,credit_card,1,9.21
ord_0035225,1,credit_card,2,282.66
ord_0035226,1,paypal,1,231.18
ord_0035227,1,credit_card,6,239.76
ord_0035228,1,paypal,1,11.01
ord_0035228,2,credit_card,1,11.01
ord_0035229,1,credit_card,1,26.43
ord_0035230,1,voucher,1,68.57
ord_0035231,1,paypal,1,18.66
ord_0035232,1,debit_card,1,56.2
ord_0035232,2,credit_card,1,56.2
ord_0035233,1,paypal,1,34.31
ord_0035234,1,credit_card,1,217.59
ord_0035235,1,credit_card,1,26.86
ord_0035236,1,credit_card,1,73.61
ord_0035237,1,boleto,1,91.33
ord_0035238,1,credit_card,1,21.98
ord_0035239,1,credit_card,1,42.37
ord_0035240,1,credit_card,1,73.34
ord_0035241,1,credit_card,1,80.91
ord_0035242,1,credit_card,1,193.14
ord_0035243,1,credit_card,1,22.73
ord_0035244,1,credit_card,1,88.68
ord_0035245,1,boleto,1,62.89
ord_0035246,1,credit_card,1,187.58
ord_0035247,1,debit_card,1,32.61
ord_0035248,1,paypal,1,57.31
ord_0035249,1,boleto,1,65.9
ord_0035250,1,debit_card,1,79.72
ord_0035251,1,debit_card,1,51.33
ord_0035252,1,boleto,1,85.6
ord_0035253,1,debit_card,1,52.82
ord_0035254,1,credit_card,1,62.11
ord_0035255,1,boleto,1,71.64
ord_0035256,1,paypal,1,88.74
ord_0035257,1,credit_card,1,42.74
ord_0035258,1,paypal,1,173.5
ord_0035259,1,credit_card,1,27.14
ord_0035259,2,credit_card,1,27.14
ord_0035260,1,paypal,1,110.31
ord_0035261,1,credit_card,2,77.94
ord_0035262,1,credit_card,1,62.16
ord_0035263,1,debit_card,1,51.33
ord_0035264,1,credit_card,1,15.57
ord_0035265,1,credit_card,3,65.16
ord_0035266,1,credit_card,3,85.24
ord_0035267,1,paypal,1,29.03
ord_0035268,1,credit_card,1,80.94
ord_0035269,1,paypal,1,50.38
ord_0035270,1,credit_card,1,24.36
ord_0035271,1,credit_card,1,189.77
ord_0035272,1,credit_card,1,257.1
ord_0035273,1,credit_card,1,84.64
ord_0035274,1,paypal,1,95.42
ord_0035275,1,debit_card,1,24.24
ord_0035275,2,credit_card,1,24.24
ord_0035276,1,credit_card,1,20.6
ord_0035277,1,credit_card,4,116.97
ord_0035278,1,credit_card,1,26.03
ord_0035279,1,credit_card,1,51.28
ord_0035280,1,voucher,1,70.75
ord_0035281,1,paypal,1,334.47
ord_0035282,1,paypal,1,77.6
ord_0035283,1,credit_card,1,41.93
ord_0035284,1,credit_card,4,69.77
ord_0035285,1,credit_card,1,61.79
ord_0035286,1,debit_card,1,61.46
ord_0035286,2,debit_card,1,61.46
ord_0035287,1,credit_card,1,84.51
ord_0035288,1,boleto,1,119.31
ord_0035289,1,credit_card,1,46.68
ord_0035290,1,debit_card,1,59.07
ord_0035291,1,debit_card,1,47.96
ord_0035292,1,paypal,1,40.11
ord_0035293,1,voucher,1,15.3
ord_0035294,1,credit_card,1,11.93
ord_0035294,2,credit_card,1,11.93
ord_0035295,1,credit_card,4,123.02
ord_0035295,2,voucher,1,123.02
ord_0035296,1,credit_card,8,290.3
ord_0035297,1,paypal,1,69.64
ord_0035298,1,credit_card,3,81.12
ord_0035299,1,paypal,1,24.45
ord_0035299,2,credit_card,1,24.45
ord_0035300,1,credit_card,1,22.14
ord_0035301,1,debit_card,1,131.99
ord_0035302,1,paypal,1,18.33
ord_0035303,1,credit_card,1,40.36
ord_0035304,1,boleto,1,286.91
ord_0035305,1,debit_card,1,95.84
ord_0035306,1,credit_card,1,25.23
ord_0035307,1,voucher,1,32.45
ord_0035308,1,credit_card,3,379.04
ord_0035309,1,credit_card,1,37.81
ord_0035309,2,credit_card,1,37.81
ord_0035310,1,credit_card,1,33.45
ord_0035311,1,credit_card,1,120.71
ord_0035312,1,credit_card,2,294.48
ord_0035313,1,debit_card,1,56.46
ord_0035314,1,credit_card,1,35.42
ord_0035315,1,debit_card,1,16.95
ord_0035316,1,credit_card,1,13.83
ord_0035317,1,credit_card,1,46.32
ord_0035318,1,debit_card,1,93.13
ord_0035319,1,credit_card,1,65.1
ord_0035320,1,voucher,1,147.62
ord_0035321,1,credit_card,8,87.56
ord_0035322,1,debit_card,1,207.57
ord_0035323,1,credit_card,1,54.5
ord_0035324,1,boleto,1,318.99
ord_0035325,1,credit_card,1,18.08
ord_0035326,1,boleto,1,50.75
ord_0035327,1,debit_card,1,56.49
ord_0035328,1,credit_card,1,16.01
ord_0035329,1,paypal,1,221.36
ord_0035330,1,boleto,1,80.41
ord_0035331,1,boleto,1,24.86
ord_0035332,1,credit_card,1,91.56
ord_0035333,1,boleto,1,15.68
ord_0035334,1,debit_card,1,46.35
ord_0035335,1,credit_card,10,53.38
ord_0035336,1,credit_card,3,237.26
ord_0035337,1,credit_card,1,26.76
ord_0035338,1,boleto,1,132.64
ord_0035339,1,credit_card,1,76.97
ord_0035340,1,paypal,1,53.09
ord_0035341,1,debit_card,1,37.2
ord_0035342,1,boleto,1,22.77
ord_0035343,1,credit_card,1,134.64
ord_0035344,1,credit_card,1,54.51
ord_0035345,1,paypal,1,87.65
ord_0035346,1,boleto,1,14.15
ord_0035347,1,boleto,1,103.11
ord_0035348,1,boleto,1,147.38
ord_0035349,1,debit_card,1,151.27
ord_0035350,1,credit_card,1,76.66
ord_0035351,1,credit_card,1,63.98
ord_0035352,1,debit_card,1,76.61
ord_0035353,1,voucher,1,71.09
ord_0035354,1,paypal,1,117.63
ord_0035355,1,credit_card,1,96.09
ord_0035356,1,debit_card,1,32.83
ord_0035357,1,credit_card,1,51.5
ord_0035358,1,credit_card,1,42.12
ord_0035359,1,credit_card,1,93.18
ord_0035360,1,credit_card,1,13.91
ord_0035360,2,credit_card,1,13.91
ord_0035361,1,credit_card,1,96.37
ord_0035362,1,credit_card,1,185.1
ord_0035363,1,debit_card,1,120.24
ord_0035364,1,credit_card,1,22.23
ord_0035365,1,credit_card,3,375.23
ord_0035366,1,credit_card,1,23.33
ord_0035367,1,credit_card,3,61.9
ord_0035368,1,debit_card,1,276.32
ord_0035369,1,boleto,1,81.97
ord_0035370,1,credit_card,1,49.61
ord_0035371,1,boleto,1,19.54
ord_0035372,1,debit_card,1,90.41
ord_0035373,1,debit_card,1,173.39
ord_0035374,1,credit_card,8,71.15
ord_0035375,1,voucher,1,14.09
ord_0035376,1,credit_card,1,33.66
ord_0035377,1,debit_card,1,128.19
ord_0035378,1,credit_card,1,36.37
ord_0035379,1,credit_card,1,84.27
ord_0035380,1,credit_card,6,104.25
ord_0035381,1,debit_card,1,21.73
ord_0035382,1,credit_card,3,293.44
ord_0035383,1,credit_card,1,48.88
ord_0035384,1,credit_card,1,137.58
ord_0035385,1,paypal,1,122.01
ord_0035386,1,debit_card,1,79.26
ord_0035387,1,boleto,1,25.36
ord_0035387,2,credit_card,3,25.36
ord_0035388,1,debit_card,1,10.09
ord_0035388,2,boleto,1,10.09
ord_0035389,1,credit_card,1,60.24
ord_0035390,1,boleto,1,16.32
ord_0035390,2,credit_card,1,16.32
ord_0035391,1,debit_card,1,25.79
ord_0035392,1,debit_card,1,53.04
ord_0035393,1,credit_card,3,181.53
ord_0035394,1,credit_card,1,18.42
ord_0035395,1,debit_card,1,350.51
ord_0035396,1,paypal,1,173.89
ord_0035397,1,credit_card,1,249.64
ord_0035398,1,credit_card,2,61.58
ord_0035399,1,debit_card,1,84.61
ord_0035400,1,credit_card,1,56.85
ord_0035401,1,debit_card,1,158.18
ord_0035402,1,debit_card,1,111.52
ord_0035403,1,debit_card,1,48.98
ord_0035404,1,credit_card,1,20.4
ord_0035405,1,credit_card,1,20.47
ord_0035406,1,credit_card,12,1096.71
ord_0035407,1,credit_card,1,70.69
ord_0035408,1,debit_card,1,41.42
ord_0035409,1,credit_card,1,32.78
ord_0035410,1,credit_card,6,52.99
ord_0035411,1,credit_card,1,14.85
ord_0035411,2,credit_card,1,14.85
ord_0035412,1,boleto,1,32.61
ord_0035413,1,credit_card,8,91.33
ord_0035414,1,debit_card,1,548.55
ord_0035415,1,credit_card,1,24.01
ord_0035416,1,debit_card,1,27.5
ord_0035417,1,credit_card,6,87.06
ord_0035418,1,boleto,1,34.96
ord_0035419,1,voucher,1,25.28
ord_0035420,1,debit_card,1,75.74
ord_0035421,1,credit_card,1,44.47
ord_0035422,1,paypal,1,288.81
ord_0035423,1,credit_card,1,115.63
ord_0035423,2,debit_card,1,115.63
ord_0035424,1,credit_card,3,118.17
ord_0035425,1,boleto,1,86.92
ord_0035426,1,credit_card,3,50.83
ord_0035427,1,credit_card,1,15.72
ord_0035428,1,paypal,1,76.61
ord_0035429,1,credit_card,3,70.58
ord_0035430,1,paypal,1,43.79
ord_0035431,1,credit_card,1,51.45
ord_0035432,1,credit_card,1,38.3
ord_0035433,1,credit_card,1,108.98
ord_0035434,1,credit_card,12,268.84
ord_0035435,1,debit_card,1,125.74
ord_0035436,1,boleto,1,133.94
ord_0035437,1,paypal,1,34.68
ord_0035437,2,paypal,1,34.68
ord_0035438,1,credit_card,6,340.87
ord_0035439,1,credit_card,1,69.67
ord_0035440,1,paypal,1,118.66
ord_0035440,2,paypal,1,118.66
ord_0035441,1,credit_card,1,29.39
ord_0035442,1,credit_card,1,20.44
ord_0035443,1,boleto,1,34.17
ord_0035444,1,credit_card,2,94.01
ord_0035444,2,debit_card,1,94.01
ord_0035445,1,paypal,1,31.74
ord_0035446,1,boleto,1,36.17
ord_0035447,1,credit_card,1,11.77
ord_0035447,2,debit_card,1,11.77
ord_0035448,1,paypal,1,141.26
ord_0035449,1,debit_card,1,22.65
ord_0035450,1,credit_card,1,17.36
ord_0035451,1,paypal,1,62.51
ord_0035452,1,credit_card,1,26.38
ord_0035453,1,credit_card,1,52.3
ord_0035454,1,boleto,1,35.17
ord_0035455,1,credit_card,1,39.78
ord_0035456,1,credit_card,1,43.39
ord_0035457,1,debit_card,1,72.62
ord_0035458,1,credit_card,3,95.52
ord_0035459,1,credit_card,1,54.59
ord_0035460,1,credit_card,1,25.65
ord_0035461,1,debit_card,1,71.06
ord_0035462,1,voucher,1,50.89
ord_0035463,1,credit_card,1,40.94
ord_0035464,1,credit_card,8,212.8
ord_0035465,1,boleto,1,180.1
ord_0035466,1,credit_card,3,66.79
ord_0035467,1,boleto,1,40.77
ord_0035468,1,credit_card,1,106.13
ord_0035469,1,credit_card,1,65.21
ord_0035470,1,credit_card,1,26.63
ord_0035471,1,paypal,1,20.29
ord_0035472,1,credit_card,1,23.77
ord_0035473,1,debit_card,1,85.1
ord_0035474,1,paypal,1,138.8
ord_0035475,1,credit_card,3,68.1
ord_0035476,1,paypal,1,185.42
ord_0035477,1,credit_card,1,28.65
ord_0035478,1,paypal,1,38.67
ord_0035479,1,credit_card,1,56.21
ord_0035480,1,credit_card,1,116.72
ord_0035481,1,credit_card,1,74.03
ord_0035482,1,credit_card,1,34.95
ord_0035483,1,credit_card,1,24.17
ord_0035484,1,debit_card,1,68.7
ord_0035484,2,credit_card,2,68.7
ord_0035485,1,paypal,1,27.46
ord_0035486,1,boleto,1,273.37
ord_0035487,1,credit_card,2,86.59
ord_0035488,1,credit_card,1,211.19
ord_0035489,1,credit_card,3,56.33
ord_0035490,1,debit_card,1,14.18
ord_0035491,1,credit_card,6,60.0
ord_0035492,1,credit_card,1,23.21
ord_0035493,1,credit_card,1,82.44
ord_0035494,1,credit_card,1,25.81
ord_0035495,1,paypal,1,101.3
ord_0035496,1,credit_card,1,19.91
ord_0035497,1,debit_card,1,158.14
ord_0035498,1,credit_card,1,72.8
ord_0035499,1,paypal,1,54.19
ord_0035500,1,debit_card,1,36.06
ord_0035501,1,credit_card,1,159.83
ord_0035502,1,voucher,1,62.7
ord_0035503,1,boleto,1,256.49
ord_0035504,1,credit_card,1,434.14
ord_0035505,1,debit_card,1,81.01
ord_0035506,1,debit_card,1,14.14
ord_0035507,1,credit_card,1,34.65
ord_0035508,1,debit_card,1,15.81
ord_0035509,1,credit_card,1,122.7
ord_0035510,1,paypal,1,24.36
ord_0035511,1,debit_card,1,82.3
ord_0035512,1,credit_card,1,32.84
ord_0035513,1,paypal,1,218.39
ord_0035514,1,credit_card,4,87.31
ord_0035515,1,debit_card,1,21.91
ord_0035516,1,debit_card,1,37.06
ord_0035517,1,credit_card,1,36.4
ord_0035518,1,credit_card,1,19.25
ord_0035519,1,paypal,1,42.02
ord_0035520,1,paypal,1,57.66
ord_0035521,1,paypal,1,78.51
ord_0035522,1,credit_card,1,151.91
ord_0035523,1,credit_card,1,16.2
ord_0035524,1,boleto,1,27.22
ord_0035525,1,credit_card,2,58.98
ord_0035526,1,paypal,1,88.72
ord_0035527,1,voucher,1,69.8
ord_0035528,1,boleto,1,41.06
ord_0035529,1,credit_card,1,67.68
ord_0035530,1,debit_card,1,153.79
ord_0035531,1,credit_card,4,79.26
ord_0035532,1,credit_card,1,141.96
ord_0035533,1,debit_card,1,15.79
ord_0035533,2,credit_card,1,15.79
ord_0035534,1,credit_card,8,235.9
ord_0035535,1,boleto,1,194.58
ord_0035536,1,debit_card,1,44.71
ord_0035537,1,credit_card,4,67.46
ord_0035538,1,credit_card,1,66.26
ord_0035539,1,credit_card,1,32.6
ord_0035540,1,debit_card,1,70.01
ord_0035541,1,boleto,1,11.11
ord_0035542,1,credit_card,1,13.95
ord_0035543,1,voucher,1,42.16
ord_0035544,1,credit_card,8,95.65
ord_0035545,1,paypal,1,31.34
ord_0035546,1,credit_card,1,26.54
ord_0035547,1,paypal,1,240.79
ord_0035548,1,paypal,1,589.25
ord_0035549,1,credit_card,1,115.61
ord_0035550,1,credit_card,1,39.41
ord_0035550,2,debit_card,1,39.41
ord_0035551,1,credit_card,1,89.9
ord_0035552,1,credit_card,1,33.85
ord_0035553,1,debit_card,1,20.12
ord_0035554,1,credit_card,1,46.36
ord_0035554,2,credit_card,2,46.36
ord_0035555,1,boleto,1,48.84
ord_0035556,1,credit_card,12,50.38
ord_0035557,1,voucher,1,21.73
ord_0035558,1,credit_card,1,335.59
ord_0035559,1,debit_card,1,46.54
ord_0035560,1,credit_card,1,42.58
ord_0035561,1,credit_card,1,28.2
ord_0035562,1,credit_card,1,33.76
ord_0035563,1,credit_card,4,169.02
ord_0035564,1,credit_card,3,467.44
ord_0035565,1,credit_card,3,54.42
ord_0035566,1,credit_card,4,122.62
ord_0035567,1,debit_card,1,55.78
ord_0035568,1,paypal,1,29.77
ord_0035569,1,credit_card,1,109.53
ord_0035570,1,credit_card,1,31.26
ord_0035571,1,boleto,1,14.62
ord_0035572,1,credit_card,2,125.15
ord_0035573,1,credit_card,1,18.69
ord_0035573,2,paypal,1,18.69
ord_0035574,1,paypal,1,262.42
ord_0035575,1,credit_card,1,52.87
ord_0035576,1,credit_card,1,34.37
ord_0035577,1,credit_card,6,355.79
ord_0035578,1,debit_card,1,63.96
ord_0035579,1,credit_card,1,39.26
ord_0035580,1,paypal,1,22.66
ord_0035581,1,credit_card,1,36.29
ord_0035582,1,credit_card,1,28.8
ord_0035583,1,voucher,1,94.89
ord_0035584,1,paypal,1,68.38
ord_0035585,1,debit_card,1,38.19
ord_0035586,1,debit_card,1,51.52
ord_0035587,1,paypal,1,24.12
ord_0035588,1,debit_card,1,67.48
ord_0035589,1,boleto,1,20.4
ord_0035590,1,boleto,1,70.67
ord_0035591,1,debit_card,1,68.03
ord_0035592,1,credit_card,1,118.24
ord_0035593,1,credit_card,1,77.46
ord_0035593,2,credit_card,2,77.46
ord_0035594,1,boleto,1,31.44
ord_0035595,1,credit_card,8,133.32
ord_0035596,1,debit_card,1,171.6
ord_0035597,1,debit_card,1,30.58
ord_0035598,1,credit_card,1,94.29
ord_0035598,2,paypal,1,94.29
ord_0035599,1,debit_card,1,65.06
ord_0035600,1,boleto,1,89.28
ord_0035601,1,boleto,1,20.93
ord_0035602,1,credit_card,1,28.15
ord_0035603,1,credit_card,1,48.61
ord_0035604,1,boleto,1,66.26
ord_0035605,1,paypal,1,365.29
ord_0035606,1,debit_card,1,238.67
ord_0035607,1,debit_card,1,45.34
ord_0035608,1,credit_card,2,99.14
ord_0035608,2,debit_card,1,99.14
ord_0035609,1,credit_card,1,17.85
ord_0035610,1,credit_card,1,326.33
ord_0035611,1,debit_card,1,89.53
ord_0035612,1,credit_card,4,53.65
ord_0035613,1,credit_card,1,199.54
ord_0035614,1,credit_card,6,305.0
ord_0035615,1,debit_card,1,21.61
ord_0035616,1,credit_card,1,102.55
ord_0035617,1,credit_card,1,277.49
ord_0035618,1,credit_card,1,12.74
ord_0035619,1,credit_card,1,118.74
ord_0035620,1,credit_card,1,84.42
ord_0035621,1,credit_card,1,21.91
ord_0035622,1,credit_card,1,103.07
ord_0035623,1,credit_card,1,25.19
ord_0035624,1,boleto,1,136.88
ord_0035625,1,debit_card,1,28.38
ord_0035626,1,paypal,1,72.25
ord_0035627,1,voucher,1,22.18
ord_0035628,1,paypal,1,44.23
ord_0035629,1,credit_card,1,48.59
ord_0035630,1,paypal,1,226.81
ord_0035631,1,debit_card,1,91.22
ord_0035632,1,boleto,1,62.27
ord_0035633,1,credit_card,3,165.56
ord_0035634,1,credit_card,1,18.74
ord_0035635,1,paypal,1,96.9
ord_0035635,2,boleto,1,96.9
ord_0035636,1,credit_card,8,93.02
ord_0035637,1,credit_card,1,46.04
ord_0035638,1,credit_card,1,20.24
ord_0035639,1,credit_card,1,107.43
ord_0035640,1,credit_card,1,11.98
ord_0035640,2,boleto,1,11.98
ord_0035641,1,credit_card,1,81.68
ord_0035642,1,debit_card,1,19.02
ord_0035643,1,credit_card,1,49.64
ord_0035644,1,boleto,1,103.6
ord_0035645,1,credit_card,12,66.64
ord_0035646,1,credit_card,1,98.07
ord_0035647,1,credit_card,8,113.04
ord_0035648,1,credit_card,6,126.22
ord_0035649,1,debit_card,1,97.16
ord_0035650,1,boleto,1,30.86
ord_0035651,1,credit_card,1,27.3
ord_0035652,1,credit_card,1,24.35
ord_0035653,1,credit_card,1,34.93
ord_0035654,1,credit_card,1,24.32
ord_0035655,1,credit_card,2,80.84
ord_0035656,1,credit_card,1,138.61
ord_0035657,1,voucher,1,114.11
ord_0035658,1,debit_card,1,22.02
ord_0035659,1,credit_card,1,24.9
ord_0035660,1,credit_card,1,63.46
ord_0035661,1,boleto,1,282.34
ord_0035662,1,credit_card,3,97.53
ord_0035663,1,boleto,1,587.7
ord_0035664,1,credit_card,1,78.58
ord_0035665,1,debit_card,1,11.64
ord_0035666,1,boleto,1,87.7
ord_0035667,1,voucher,1,59.93
ord_0035668,1,credit_card,1,101.41
ord_0035669,1,credit_card,3,84.39
ord_0035670,1,debit_card,1,13.81
ord_0035671,1,credit_card,1,285.69
ord_0035672,1,boleto,1,38.39
ord_0035673,1,credit_card,4,92.64
ord_0035674,1,credit_card,1,31.57
ord_0035675,1,debit_card,1,17.46
ord_0035676,1,credit_card,1,39.57
ord_0035677,1,boleto,1,53.36
ord_0035678,1,boleto,1,36.81
ord_0035679,1,voucher,1,70.09
ord_0035680,1,voucher,1,43.84
ord_0035680,2,credit_card,1,43.84
ord_0035681,1,credit_card,2,100.27
ord_0035682,1,paypal,1,82.44
ord_0035683,1,credit_card,2,221.11
ord_0035684,1,debit_card,1,71.12
ord_0035685,1,credit_card,2,117.83
ord_0035686,1,credit_card,1,31.16
ord_0035686,2,boleto,1,31.16
ord_0035687,1,debit_card,1,139.31
ord_0035688,1,credit_card,1,9.59
ord_0035688,2,credit_card,1,9.59
ord_0035689,1,credit_card,1,18.78
ord_0035690,1,paypal,1,90.54
ord_0035691,1,voucher,1,157.03
ord_0035692,1,credit_card,1,35.52
ord_0035693,1,paypal,1,90.24
ord_0035694,1,credit_card,1,135.43
ord_0035695,1,voucher,1,49.81
ord_0035696,1,credit_card,1,47.6
ord_0035697,1,boleto,1,125.89
ord_0035698,1,credit_card,1,21.32
ord_0035699,1,boleto,1,93.56
ord_0035700,1,credit_card,1,62.19
ord_0035701,1,credit_card,10,138.45
ord_0035702,1,boleto,1,48.06
ord_0035703,1,credit_card,1,21.39
ord_0035704,1,credit_card,1,25.24
ord_0035705,1,paypal,1,145.54
ord_0035706,1,boleto,1,17.36
ord_0035706,2,credit_card,1,17.36
ord_0035707,1,credit_card,6,230.28
ord_0035708,1,credit_card,1,90.96
ord_0035709,1,credit_card,1,233.09
ord_0035710,1,credit_card,1,14.28
ord_0035711,1,boleto,1,128.0
ord_0035712,1,voucher,1,131.55
ord_0035713,1,credit_card,2,155.1
ord_0035714,1,boleto,1,87.0
ord_0035715,1,credit_card,1,59.81
ord_0035716,1,boleto,1,23.36
ord_0035717,1,boleto,1,16.96
ord_0035717,2,debit_card,1,16.96
ord_0035718,1,credit_card,1,33.75
ord_0035719,1,credit_card,1,41.19
ord_0035720,1,credit_card,1,119.98
ord_0035721,1,paypal,1,91.12
ord_0035722,1,debit_card,1,25.59
ord_0035723,1,credit_card,1,109.1
ord_0035724,1,debit_card,1,82.0
ord_0035725,1,debit_card,1,8.54
ord_0035725,2,credit_card,1,8.54
ord_0035726,1,credit_card,1,25.83
ord_0035727,1,credit_card,1,104.22
ord_0035728,1,credit_card,2,259.59
ord_0035729,1,credit_card,3,63.6
ord_0035730,1,credit_card,1,50.05
ord_0035731,1,credit_card,4,136.73
ord_0035732,1,credit_card,1,38.7
ord_0035733,1,debit_card,1,23.61
ord_0035734,1,credit_card,6,125.6
ord_0035735,1,voucher,1,15.21
ord_0035735,2,credit_card,1,15.21
ord_0035736,1,paypal,1,33.77
ord_0035737,1,credit_card,1,288.97
ord_0035738,1,debit_card,1,21.56
ord_0035739,1,debit_card,1,21.67
ord_0035740,1,credit_card,1,16.71
ord_0035741,1,credit_card,1,14.46
ord_0035742,1,paypal,1,98.88
ord_0035743,1,credit_card,1,81.54
ord_0035744,1,boleto,1,29.94
ord_0035745,1,credit_card,6,141.71
ord_0035746,1,paypal,1,27.45
ord_0035747,1,credit_card,3,58.04
ord_0035748,1,credit_card,1,18.54
ord_0035749,1,debit_card,1,60.94
ord_0035750,1,boleto,1,112.09
ord_0035751,1,debit_card,1,629.04
ord_0035752,1,credit_card,1,42.6
ord_0035753,1,credit_card,1,83.24
ord_0035754,1,paypal,1,20.88
ord_0035755,1,boleto,1,117.25
ord_0035756,1,credit_card,1,153.12
ord_0035757,1,credit_card,1,107.54
ord_0035758,1,credit_card,1,50.09
ord_0035759,1,credit_card,1,47.5
ord_0035760,1,credit_card,1,42.1
ord_0035761,1,credit_card,1,34.0
ord_0035762,1,debit_card,1,16.89
ord_0035763,1,debit_card,1,45.5
ord_0035764,1,boleto,1,121.22
ord_0035765,1,credit_card,1,129.15
ord_0035766,1,boleto,1,18.22
ord_0035767,1,credit_card,1,185.23
ord_0035768,1,paypal,1,27.37
ord_0035768,2,credit_card,1,27.37
ord_0035769,1,debit_card,1,28.6
ord_0035769,2,paypal,1,28.6
ord_0035770,1,credit_card,1,234.65
ord_0035771,1,credit_card,1,118.12
ord_0035772,1,paypal,1,22.57
ord_0035773,1,debit_card,1,29.16
ord_0035774,1,paypal,1,17.44
ord_0035775,1,credit_card,1,45.56
ord_0035776,1,credit_card,1,36.56
ord_0035777,1,debit_card,1,45.25
ord_0035778,1,credit_card,2,318.72
ord_0035779,1,paypal,1,15.45
ord_0035780,1,debit_card,1,50.06
ord_0035781,1,debit_card,1,52.32
ord_0035782,1,credit_card,2,103.76
ord_0035783,1,boleto,1,60.3
ord_0035783,2,paypal,1,60.3
ord_0035784,1,paypal,1,60.23
ord_0035784,2,credit_card,1,60.23
ord_0035785,1,credit_card,6,63.12
ord_0035786,1,credit_card,1,22.87
ord_0035787,1,debit_card,1,66.98
ord_0035788,1,paypal,1,200.91
ord_0035789,1,credit_card,1,37.08
ord_0035790,1,credit_card,6,73.35
ord_0035791,1,debit_card,1,106.68
ord_0035792,1,credit_card,2,77.07
ord_0035793,1,credit_card,1,31.2
ord_0035794,1,debit_card,1,34.92
ord_0035795,1,credit_card,1,32.21
ord_0035796,1,paypal,1,114.7
ord_0035796,2,credit_card,1,114.7
ord_0035797,1,credit_card,1,8.41
ord_0035797,2,debit_card,1,8.41
ord_0035798,1,paypal,1,47.14
ord_0035799,1,credit_card,1,16.91
ord_0035800,1,debit_card,1,28.74
ord_0035801,1,debit_card,1,16.39
ord_0035802,1,credit_card,1,65.17
ord_0035803,1,credit_card,1,34.73
ord_0035804,1,credit_card,8,80.37
ord_0035805,1,debit_card,1,63.8
ord_0035806,1,credit_card,1,19.92
ord_0035807,1,credit_card,10,269.28
ord_0035808,1,credit_card,1,29.94
ord_0035809,1,boleto,1,25.76
ord_0035809,2,credit_card,2,25.76
ord_0035810,1,paypal,1,236.11
ord_0035811,1,credit_card,1,81.15
ord_0035812,1,paypal,1,42.47
ord_0035812,2,debit_card,1,42.47
ord_0035813,1,paypal,1,21.03
ord_0035814,1,credit_card,1,29.52
