zip_prefix,state,latitude,longitude,city_bucket
13916,NC,34.4245,-79.69,city_1779
13917,MT,47.1147,-109.9543,city_0518
13920,HI,21.1383,-156.3765,city_0816
13921,MN,44.6545,-92.8803,city_0172
13922,OR,44.5864,-122.9819,city_1958
13923,WA,48.2964,-120.3458,city_0028
13924,NV,38.3451,-118.0007,city_1683
13926,OR,43.742,-121.6828,city_0882
13927,OH,41.6888,-82.2586,city_0244
13928,LA,31.6862,-94.1848,city_1273
13932,IN,38.3935,-85.5732,city_0032
13933,TX,31.092,-99.3367,city_1783
13934,WY,42.2168,-107.3097,city_0245
13936,SD,44.0532,-99.7558,city_1294
13937,UT,41.7162,-112.6627,city_1008
13940,ME,45.7008,-69.7258,city_0719
13942,NJ,39.9373,-74.3788,city_0782
13943,NJ,40.4705,-74.8334,city_0339
13945,WA,46.8393,-121.8808,city_0801
13946,NM,34.348,-106.6419,city_1412
13950,OR,44.2904,-123.4124,city_0789
13951,SC,34.017,-82.2844,city_0378
13952,WV,38.2578,-79.9135,city_1307
13953,MI,42.9756,-84.6339,city_0710
13954,LA,31.3763,-91.9234,city_0786
13955,IA,41.9003,-92.0668,city_1516
13956,OR,44.3936,-121.3189,city_1520
13957,MA,44.1839,-72.1756,city_0654
13959,VA,37.5746,-78.648,city_1891
13960,OK,34.5346,-96.6677,city_1613
13961,MD,39.159,-76.1655,city_0481
13962,AL,33.291,-86.0458,city_1767
13963,NV,37.2368,-118.7254,city_0065
13964,NV,37.7094,-118.6703,city_1123
13965,IA,42.1237,-91.2834,city_1443
13966,CO,39.7101,-106.175,city_1573
13967,WI,44.4285,-89.2154,city_0152
13968,NH,43.5415,-71.1941,city_1150
13969,WV,40.6742,-81.301,city_1228
13970,FL,28.3693,-80.3447,city_1692
13972,WA,46.2401,-121.8524,city_1900
13976,CT,42.6136,-71.5839,city_0102
13978,OK,35.3442,-96.9076,city_1930
13979,MN,45.597,-94.6141,city_0096
13982,FL,27.3656,-81.1544,city_1836
13983,SD,43.4274,-99.8209,city_1001
13984,AZ,33.8582,-110.9751,city_1760
13985,NE,40.6261,-97.9558,city_0815
13986,IL,40.068,-87.5133,city_1148
13988,KS,37.5071,-98.8202,city_1826
13990,MA,42.7891,-71.5973,city_1363
13991,TX,30.8177,-97.5606,city_1631
13994,FL,28.5018,-82.2052,city_0967
13995,MI,44.3396,-84.753,city_1792
13996,NY,40.9253,-73.8954,city_1290
13997,AL,31.8819,-87.4084,city_1979
13998,NM,35.1483,-104.5948,city_1941
14100,WA,46.2906,-120.8892,city_1196
14103,MS,32.9185,-90.9783,city_0563
14104,LA,31.0614,-93.6076,city_0485
14106,CT,41.563,-73.9842,city_1827
14107,NV,38.4888,-117.3067,city_1049
14110,NC,36.6746,-80.2302,city_0326
14112,MD,38.821,-76.4057,city_0421
14114,TX,31.6378,-97.5241,city_0678
14115,AL,33.4262,-87.4289,city_0554
14116,SC,34.0954,-80.2432,city_1676
14122,MA,41.5088,-72.4759,city_1032
14123,AR,34.5013,-90.4729,city_1677
14124,MA,43.8592,-71.7777,city_0532
14125,IA,42.4904,-94.1119,city_1866
14126,NC,36.7977,-78.4861,city_0309
14127,OR,42.3649,-121.6102,city_0626
14128,NV,39.0057,-115.8475,city_0901
14129,NH,43.4256,-71.379,city_1088
14131,KS,38.0015,-97.2553,city_1966
14132,WV,37.2166,-82.6894,city_1407
14133,HI,20.684,-156.6844,city_1328
14134,MT,47.492,-111.7011,city_0537
14136,ME,45.6322,-69.4891,city_0737
14138,NH,44.1137,-73.6995,city_1660
14139,KS,38.1202,-98.406,city_0548
14140,LA,32.8526,-92.7537,city_1542
14141,KY,36.9451,-85.5216,city_1911
14142,ND,47.4044,-99.4109,city_1141
14143,IN,40.3466,-86.7605,city_0003
14145,IN,40.4867,-86.1501,city_1826
14146,WV,39.344,-81.8116,city_0465
14147,IL,40.7829,-89.6762,city_1944
14148,NV,39.1293,-116.932,city_1481
14149,WI,45.1296,-90.1849,city_0303
14151,FL,26.959,-81.3959,city_1901
14152,AR,35.3523,-93.1527,city_1351
14153,DE,40.7216,-74.7278,city_0225
14154,WI,43.6832,-89.0656,city_0860
14155,WI,45.05,-89.0024,city_1298
14156,ID,44.4272,-115.6537,city_0826
14159,FL,26.3394,-80.1188,city_1335
14160,AR,34.7334,-91.4198,city_0191
14162,IA,43.6645,-92.8784,city_1068
14163,TN,34.9522,-85.841,city_1144
14165,ND,48.0977,-98.8752,city_1507
14166,SC,34.1465,-79.3442,city_1682
14167,VA,37.0972,-76.1272,city_1875
14170,GA,33.4039,-83.321,city_0732
14171,NH,43.1196,-72.1754,city_0067
14172,CO,39.0811,-105.3881,city_1870
14173,AZ,34.4772,-111.6288,city_0178
14174,HI,20.761,-156.6568,city_1244
14176,OK,34.9395,-96.1246,city_0179
14177,KY,36.6971,-84.8768,city_0944
14178,RI,41.2725,-72.7042,city_1600
14179,CO,40.5883,-105.9136,city_0450
14180,NV,37.3222,-117.0132,city_0995
14181,OH,40.501,-82.0014,city_1179
14182,MT,46.6541,-109.8845,city_1165
14184,AR,34.3141,-93.6861,city_1703
14185,AR,34.7454,-90.9318,city_1143
14186,ND,46.9771,-99.2789,city_1573
14187,OH,40.3471,-83.6647,city_0378
14189,NE,40.82,-98.7177,city_0868
14190,AZ,35.6654,-111.6611,city_1300
14191,MT,45.9121,-109.9366,city_1048
14192,OK,35.8573,-97.8842,city_0926
14193,IN,40.0067,-85.3874,city_1627
14195,NE,41.6471,-99.607,city_1959
14197,NH,43.3788,-70.5175,city_0096
14198,CO,39.003,-104.491,city_1407
14200,VT,43.9351,-72.134,city_0038
14201,TX,31.2726,-95.6616,city_1647
14202,ME,46.3546,-68.3551,city_0608
14203,NY,42.2206,-75.5886,city_1153
14204,NV,38.7895,-117.8091,city_0895
14205,AR,34.434,-93.4068,city_1155
14206,KY,37.0994,-84.2227,city_1071
14207,WY,43.2826,-108.1579,city_0897
14209,CO,38.868,-104.6898,city_0453
14211,DE,40.9055,-74.0564,city_0035
14212,SC,33.9248,-80.3869,city_1621
14213,CO,39.6373,-105.3966,city_1718
14214,OK,36.1909,-97.8549,city_0082
14216,NY,42.3687,-73.5343,city_1588
14217,SD,44.3065,-98.7521,city_0833
14219,TX,30.6474,-98.6443,city_0579
14220,IL,39.3231,-89.1434,city_0441
14222,UT,39.8756,-111.9992,city_0664
14224,WA,47.6901,-120.672,city_0229
14225,IN,40.1131,-86.5051,city_0653
14227,MI,43.7199,-83.3418,city_1346
14228,WV,38.3078,-80.1092,city_0260
14229,IN,39.2402,-84.6696,city_0168
14232,MA,42.0065,-71.3904,city_0005
14233,CA,36.6745,-120.5635,city_1971
14234,ME,46.7757,-68.9577,city_1570
14236,SD,44.6205,-98.9295,city_0285
14237,NE,41.4804,-98.2845,city_0921
14238,OK,34.8675,-97.0302,city_1766
14239,OR,45.356,-121.5542,city_1620
14240,DE,39.9765,-75.8768,city_1580
14242,WY,44.4507,-105.9623,city_0798
14243,VA,37.5834,-78.6758,city_0097
14244,SC,33.2659,-80.395,city_1445
14246,MN,46.0178,-93.4817,city_1784
14248,MI,45.1166,-85.2815,city_1606
14249,NE,41.3498,-97.0786,city_0310
14250,IA,40.5728,-94.9275,city_1623
14251,NJ,41.335,-73.4394,city_0654
14254,HI,21.4479,-155.0355,city_1235
14255,IL,38.479,-89.2005,city_0228
14256,MO,39.5056,-91.9836,city_0510
14257,CA,36.49,-119.6792,city_1250
14258,NE,41.9776,-98.0833,city_0213
14260,GA,32.3229,-83.3691,city_1345
14263,CT,41.2175,-71.8251,city_1114
14265,ND,47.8023,-100.2979,city_1664
14266,MA,41.7338,-69.6473,city_1748
14268,AK,60.9071,-152.7253,city_0299
14269,CT,40.9548,-72.2398,city_0284
14270,LA,30.9115,-92.5264,city_0077
14271,NV,37.302,-117.5512,city_0201
14272,CO,38.3682,-105.9608,city_0546
14274,MI,42.1065,-84.5129,city_0544
14275,IA,41.9036,-93.2574,city_1212
14277,AZ,33.6285,-110.3269,city_1469
14278,NY,42.3838,-75.58,city_0365
14280,AR,34.1894,-92.6223,city_0981
14281,MN,47.1881,-94.3356,city_1232
14282,KS,38.7576,-97.0308,city_0958
14284,OR,42.9277,-121.7952,city_0568
14285,ID,43.33,-114.5123,city_1659
14286,MN,46.4409,-94.279,city_1529
14287,AR,34.9577,-93.0172,city_0806
14288,IA,41.1191,-92.2807,city_1726
14289,TX,31.0863,-98.4616,city_0653
14290,PA,40.416,-77.0807,city_1493
14291,NM,35.9917,-105.5398,city_1732
14292,PA,41.7301,-77.6338,city_0433
14293,PA,38.7394,-78.588,city_1349
14295,MA,42.7986,-71.4451,city_1034
14297,WA,46.8923,-124.3574,city_1172
14298,AL,31.8965,-85.6656,city_0840
14300,IN,40.7839,-86.0366,city_1391
14301,AZ,34.0685,-112.5271,city_0107
14302,ID,43.7343,-114.5485,city_0303
14305,GA,32.5461,-82.4538,city_1082
14306,MT,47.1031,-109.7635,city_0931
14307,HI,20.2536,-157.7787,city_0964
14308,NE,41.5797,-96.8906,city_0843
14309,MO,37.6403,-92.7655,city_1212
14310,OR,44.4527,-120.0004,city_1564
14311,AL,32.9226,-86.6788,city_0442
14312,NV,38.8567,-117.3784,city_0368
14313,FL,28.5232,-82.2647,city_1029
14314,MS,32.4859,-91.9266,city_1949
14315,UT,41.4571,-112.1462,city_0337
14316,NM,34.2549,-102.9641,city_1226
14318,UT,40.0917,-111.842,city_0319
14320,CT,41.5573,-71.6353,city_0334
14321,KY,37.0458,-84.7382,city_0892
14322,NE,42.3772,-97.9004,city_0072
14324,IN,39.4081,-85.7076,city_1442
14327,VA,38.6038,-78.9842,city_1897
14328,WI,43.5817,-89.3998,city_0806
14329,SD,43.3501,-97.9933,city_1295
14330,MA,42.4869,-71.5957,city_1239
14331,ME,46.0856,-69.736,city_1997
14333,NJ,39.6846,-72.4553,city_1259
14334,GA,32.407,-84.865,city_1877
14335,MI,42.8841,-83.3071,city_0867
14338,NM,34.9247,-104.7062,city_0049
14339,CT,40.9175,-73.7375,city_0299
14342,NY,42.4311,-74.0285,city_0565
14343,KS,38.4818,-97.2914,city_0495
14344,HI,21.4216,-155.9633,city_1577
14345,TN,35.0042,-85.5053,city_0135
14347,NJ,40.1809,-74.3524,city_1811
14348,MN,45.9811,-92.5126,city_0363
14349,NV,38.2552,-114.7451,city_0554
14350,CO,38.3418,-104.6329,city_0152
14351,VA,36.7032,-77.6554,city_0086
14353,VA,37.5126,-78.2067,city_0818
14354,SC,34.5472,-79.3013,city_0405
14355,KS,38.0592,-99.1612,city_1409
14356,OH,40.5397,-81.873,city_0436
14357,IL,38.9988,-88.0225,city_1696
14358,OR,44.1894,-122.7939,city_1847
14359,AL,33.5727,-87.4902,city_0577
14360,GA,33.1976,-83.3298,city_0981
14361,NM,35.071,-104.9785,city_0763
14363,VA,37.3472,-77.1325,city_1163
14365,MT,46.9252,-110.0078,city_0446
14366,VT,44.7099,-73.5906,city_0154
14367,AZ,34.4279,-111.4164,city_0470
14368,TN,35.5239,-85.9762,city_0358
14369,WI,43.6726,-89.314,city_0386
14370,UT,39.1244,-111.8546,city_0503
14371,UT,40.5248,-111.3024,city_0255
14372,OR,44.5149,-121.3903,city_0993
14373,TX,32.6331,-97.4285,city_1135
14374,MD,39.0787,-76.7457,city_0833
14375,NY,41.8392,-73.9828,city_1345
14376,ID,45.0521,-114.5647,city_0625
14377,IN,37.3144,-85.6689,city_0893
14378,NH,41.7119,-72.1984,city_1295
14379,NJ,40.2524,-74.8236,city_0994
14381,AK,61.7435,-151.4515,city_0425
14382,NC,35.6067,-78.7633,city_1587
14384,NE,40.2176,-97.6132,city_1973
14386,CO,39.2824,-105.977,city_0087
14388,TX,30.4425,-98.9794,city_0582
14389,VA,37.9737,-78.4036,city_1521
14390,AK,61.2691,-153.8607,city_0787
14392,MN,47.7387,-93.6538,city_0336
14393,UT,40.4261,-111.6714,city_1776
14394,AK,60.555,-152.6522,city_1854
14395,CT,42.5304,-74.2002,city_0116
14397,NC,34.4255,-80.1659,city_0545
14399,KS,39.0903,-97.7386,city_1981
14400,IA,42.831,-93.3365,city_1745
14402,VT,45.0227,-73.1418,city_0546
14403,MD,39.8166,-76.6323,city_1800
14404,WA,48.1894,-119.7637,city_0472
14405,NE,40.0291,-98.8721,city_1194
14406,NC,35.5917,-80.1054,city_0568
14408,IN,39.5167,-87.8634,city_0616
14410,FL,27.0414,-80.8391,city_1415
14411,GA,33.3826,-82.6537,city_0386
14412,MT,46.8684,-109.4729,city_1141
14414,NV,37.7772,-116.0471,city_0864
14415,MD,38.7639,-78.0332,city_1521
14416,SC,34.1274,-81.4344,city_0480
14417,AK,62.4216,-152.9037,city_0509
14419,WY,43.3247,-106.6305,city_0583
14420,AR,35.0067,-93.9314,city_0003
14421,AR,36.1746,-92.5026,city_1027
14422,FL,26.3544,-80.6769,city_0873
14423,NY,42.0075,-75.5155,city_0318
14425,KY,37.4948,-85.6832,city_0735
14426,AL,33.1095,-86.9454,city_1854
14428,MS,32.2671,-87.3662,city_1392
14429,ME,44.4896,-68.8497,city_1508
14431,MI,43.8773,-84.8582,city_1174
14432,GA,33.2042,-82.6148,city_0021
14434,VT,44.2453,-72.3722,city_1452
14436,KS,38.5435,-99.0489,city_0040
14437,AZ,34.1346,-111.9313,city_1842
14438,WV,38.5629,-82.8046,city_0598
14439,LA,32.322,-92.821,city_1899
14440,CT,42.0807,-72.5349,city_1621
14441,MD,40.2241,-77.3062,city_0861
14442,LA,31.1161,-91.2972,city_0965
14444,WY,44.0982,-106.4492,city_0977
14445,CO,38.5679,-104.8482,city_0990
14446,CA,37.7021,-119.5825,city_1023
14447,UT,39.9259,-111.066,city_0019
14448,VT,44.2378,-73.0924,city_1669
14449,FL,27.8819,-81.843,city_1647
14450,AR,36.1889,-91.7902,city_0474
14451,SD,44.6648,-99.7269,city_1258
14452,CT,41.0337,-74.0263,city_0297
14453,VT,42.6578,-72.6924,city_0886
14454,MS,31.1798,-89.9841,city_1750
14455,MO,39.2809,-90.3116,city_0925
14456,OR,45.0644,-123.2026,city_1483
14457,FL,28.2894,-81.1152,city_0626
14460,NY,42.7585,-75.8442,city_1601
14461,MT,47.3126,-111.9625,city_1198
14463,CT,41.9229,-73.5156,city_1670
14464,AR,34.8893,-92.452,city_1811
14466,AL,34.6329,-86.174,city_0867
14467,WI,43.5617,-89.5935,city_1783
14468,PA,40.4184,-77.463,city_0334
14469,KS,39.0346,-97.7374,city_0583
14470,OK,34.1678,-95.6186,city_0854
14472,UT,39.3722,-110.7354,city_1832
14473,OR,44.4333,-122.5108,city_1867
14474,WY,44.3038,-107.4832,city_0056
14475,WY,42.3032,-104.9244,city_1616
14476,MD,38.8808,-75.1975,city_1863
14478,SC,34.3648,-78.2251,city_1179
14479,AL,32.5578,-86.5497,city_0742
14483,UT,40.9467,-112.9418,city_0101
14484,WI,45.443,-88.8056,city_0440
14485,PA,40.2051,-76.1481,city_1092
14486,AL,34.1818,-86.2355,city_1758
14487,SD,45.4574,-100.2525,city_1234
14488,IL,39.6168,-89.2404,city_1999
14489,WY,43.0206,-109.1047,city_1811
14490,CA,36.8207,-118.82,city_0968
14491,WY,42.8084,-106.3239,city_1616
14492,IN,40.8056,-86.3311,city_1789
14493,IA,41.0031,-92.7121,city_0245
14494,AZ,33.7115,-112.4466,city_0426
14497,NM,34.6338,-105.6127,city_1803
14499,TX,29.8792,-98.068,city_0089
14500,OH,39.9982,-81.862,city_0457
14501,IL,38.7288,-89.955,city_0136
14502,MT,46.2634,-110.3925,city_1094
14504,WI,43.2928,-90.9402,city_0532
14505,LA,32.226,-93.3428,city_1655
14507,CA,37.8924,-119.3509,city_0843
14508,WY,43.039,-106.2919,city_1318
14509,KY,38.6026,-86.1217,city_0740
14510,MI,43.746,-85.1564,city_1474
14511,TN,35.1985,-86.2297,city_0279
14512,TN,37.4657,-84.7499,city_0529
14513,WA,46.7114,-121.5904,city_1390
14515,WI,44.214,-89.3867,city_0714
14516,NM,34.6691,-106.0018,city_0762
14519,KS,39.2259,-99.6369,city_0814
14520,MI,43.7036,-84.9841,city_0577
14521,GA,34.2595,-83.1927,city_1830
14522,CA,37.81,-120.1793,city_1461
14525,PA,40.2383,-78.5292,city_1421
14526,UT,40.1093,-112.5195,city_0618
14528,OK,36.2608,-95.5838,city_1164
14529,WA,47.3084,-121.4708,city_0387
14530,NV,38.6867,-118.6156,city_1408
14531,SC,33.6081,-83.0272,city_1278
14532,NH,42.2826,-70.5243,city_1543
14533,TN,36.6115,-85.5805,city_0567
14535,MT,45.8388,-110.1234,city_1130
14537,ME,44.7572,-68.4586,city_1832
14538,VT,44.0874,-74.5953,city_0009
14539,NC,37.3177,-79.1438,city_0372
14540,TN,35.9004,-87.7623,city_1760
14541,NJ,41.2651,-73.5045,city_1909
14543,KS,38.581,-98.0214,city_0320
14544,KS,37.5915,-99.2556,city_1979
14545,TX,30.7687,-97.3975,city_1394
14547,GA,32.3378,-82.9781,city_1476
14549,KS,37.2449,-99.3599,city_0063
14550,AL,33.5476,-86.2154,city_0521
14553,NY,42.2944,-74.8087,city_1706
14554,IN,40.7418,-84.9466,city_1262
14556,NY,42.1673,-74.6149,city_1321
14558,WA,47.2939,-121.0713,city_1563
14559,LA,31.7145,-91.8751,city_0198
14560,KS,38.8649,-97.6872,city_0174
14561,IN,40.5466,-87.2827,city_1671
14562,TN,35.0221,-85.3094,city_1857
14566,NJ,40.7754,-75.7304,city_1270
14567,NC,33.862,-80.8851,city_0710
14568,WI,45.2746,-91.8472,city_0757
14569,IA,41.9307,-92.6842,city_0696
14570,TX,30.4119,-99.2113,city_0738
14571,TN,34.7454,-87.2474,city_0208
14572,NV,39.4336,-117.393,city_1579
14574,KS,39.3464,-96.147,city_1549
14576,WY,42.822,-107.3931,city_0181
14577,WY,42.6442,-108.3689,city_1540
14578,ND,46.8785,-101.5814,city_0315
14580,ID,44.1683,-113.344,city_1431
14581,FL,28.4695,-82.2069,city_0218
14582,OR,44.6179,-122.1235,city_1589
14585,AZ,34.4941,-110.3434,city_1735
14587,MI,42.8304,-83.9783,city_1856
14588,IN,39.8046,-87.3488,city_0291
14590,KS,39.7435,-97.504,city_1191
14592,CA,36.9248,-119.3561,city_1366
14593,TN,35.17,-86.0864,city_0917
14594,KS,38.3773,-98.1932,city_0472
14595,AZ,34.1341,-111.2003,city_1090
14596,WY,42.2741,-108.453,city_1187
14598,NY,42.3656,-75.2474,city_1983
14599,CT,42.71,-73.9482,city_1161
14601,NC,35.1771,-80.4285,city_1625
14602,KS,38.3117,-97.9366,city_1479
14603,ND,47.031,-99.2951,city_1702
14608,NH,42.1295,-73.0152,city_0482
14609,WY,42.1321,-108.1608,city_0572
14610,AR,34.9551,-91.556,city_0523
14611,NJ,39.9813,-74.2006,city_1212
14612,OK,36.1798,-96.2477,city_0078
14613,WI,43.9703,-90.005,city_0726
14614,WI,45.0316,-90.7947,city_1866
14615,LA,31.8534,-91.4156,city_0402
14616,SC,33.6786,-79.7872,city_1489
14617,OR,45.0757,-121.9575,city_1531
14618,KY,37.4939,-84.8187,city_0373
14619,NJ,39.2192,-74.2546,city_1089
14620,MN,45.8239,-92.9548,city_1229
14622,TN,34.4153,-86.7764,city_1295
14623,NY,41.7731,-72.9033,city_0206
14624,NC,36.1681,-79.3097,city_0281
14625,WI,43.6938,-89.0146,city_0645
14627,NH,43.7911,-72.5989,city_0892
14628,NH,44.868,-70.6091,city_1622
14629,NC,33.7211,-78.5872,city_0735
14630,MT,46.2962,-109.5168,city_1973
14631,WV,37.9172,-81.7369,city_1919
14633,MD,39.4644,-75.9585,city_1497
14634,MI,42.9961,-85.2486,city_0577
14635,AL,31.1332,-88.5581,city_0401
14636,KS,38.8194,-99.2008,city_1084
14637,OR,44.558,-122.5938,city_0981
14638,VA,38.3324,-75.3487,city_1376
14639,WV,39.1888,-80.7323,city_1231
14640,CO,39.4371,-106.634,city_0937
14641,TX,31.0318,-97.4606,city_0250
14644,LA,31.2318,-91.5892,city_1236
14646,AL,32.7302,-85.7679,city_0806
14648,VA,38.1606,-76.2338,city_0078
14650,IL,39.6289,-89.8892,city_0547
14652,MS,32.6641,-87.9352,city_1894
14653,OH,40.4694,-83.6988,city_0326
14654,OR,44.2172,-122.9476,city_0777
14657,WI,45.6169,-89.6544,city_0972
14658,MS,33.5822,-91.0148,city_0315
14660,MT,45.9296,-109.8845,city_0560
14663,MN,47.3064,-93.596,city_0816
14664,WA,47.833,-122.6465,city_0375
14665,SC,34.0011,-82.7582,city_1321
14666,ME,44.1767,-68.1188,city_1748
14667,ME,45.2601,-68.9929,city_1690
14668,MI,43.8079,-84.0633,city_1942
14670,PA,40.8251,-76.3754,city_0925
14672,NE,41.2281,-97.654,city_1938
14673,CO,38.5039,-107.0024,city_1721
14674,DE,39.4762,-74.8278,city_0222
14675,AZ,33.2817,-110.6614,city_1647
14676,MS,33.3737,-90.8218,city_1196
14677,DE,39.2103,-76.7037,city_0142
14680,ME,44.2379,-68.5853,city_0702
14681,MN,45.1496,-93.229,city_0283
14682,FL,29.2682,-81.8517,city_1854
14683,GA,33.3923,-80.4002,city_1440
14686,MA,43.5677,-73.2973,city_0129
14689,OR,44.3331,-122.8099,city_1564
14690,WV,38.9282,-81.5751,city_1135
14691,WY,43.164,-106.0658,city_0205
14692,SC,34.1323,-80.8403,city_1031
14694,MO,39.595,-91.9971,city_1705
14696,MA,40.76,-71.9858,city_0567
14698,CT,40.9328,-73.0826,city_1543
14699,OK,36.6631,-96.5401,city_1187
14701,OK,36.407,-97.9746,city_1568
14704,NC,36.3012,-79.8191,city_0787
14705,MD,38.4779,-77.3352,city_1635
14707,NC,35.7496,-78.4008,city_1515
14708,CT,39.8281,-71.4941,city_1069
14709,CO,39.3832,-106.5512,city_0448
14710,NJ,40.8262,-73.9443,city_1854
14711,NY,42.4392,-73.9961,city_1908
14712,WV,38.5086,-82.4945,city_1797
14713,PA,41.2356,-76.8813,city_1392
14714,SD,43.0966,-99.3308,city_1610
14716,IN,39.3173,-86.2699,city_0375
14717,SD,45.5348,-99.8163,city_1261
14718,MD,39.9482,-76.7763,city_0704
14720,AZ,33.7196,-110.6566,city_1336
14722,AL,32.9336,-86.1704,city_1953
14725,NM,34.7172,-107.4463,city_0860
14726,RI,40.5731,-69.654,city_0709
14727,AL,32.7008,-86.6791,city_0499
14728,NE,41.5256,-98.4604,city_1386
14729,OR,44.1039,-122.1179,city_1819
14730,AL,32.4766,-89.0362,city_0848
14731,MT,47.715,-110.7354,city_1805
14732,SC,34.6744,-82.6928,city_0690
14735,VA,37.6208,-77.9208,city_0663
14736,IA,41.9285,-93.8927,city_1635
14737,MD,38.0878,-77.3238,city_0461
14738,GA,32.2197,-83.5629,city_1557
14739,RI,41.2832,-72.1148,city_1055
14740,WI,43.2445,-91.2924,city_1992
14742,WV,37.6513,-82.2164,city_1648
14744,PA,41.9665,-76.6276,city_0212
14746,MT,47.7171,-110.629,city_1757
14747,IA,42.0459,-93.7137,city_1395
14749,CA,38.0454,-120.0101,city_1305
14751,WY,42.7869,-109.0796,city_1030
14753,FL,28.9489,-83.0444,city_0161
14754,UT,41.9812,-113.8077,city_1737
14755,TN,34.983,-87.5023,city_0606
14756,LA,32.1647,-91.9889,city_0928
14757,NE,40.5786,-97.9509,city_0276
14760,MT,47.4571,-109.0395,city_1738
14762,TX,31.1207,-99.1325,city_1529
14765,SC,34.2112,-79.2569,city_1156
14766,NY,43.4596,-74.2363,city_1248
14767,GA,33.3115,-81.6499,city_1165
14768,GA,34.5524,-83.5242,city_1101
14769,WY,41.978,-108.9709,city_1906
14771,ID,44.8035,-115.713,city_0432
14772,TN,35.7052,-86.973,city_1794
14774,KS,38.4296,-99.5791,city_0658
14775,MO,38.4045,-93.91,city_1180
14776,RI,42.9744,-70.8111,city_1962
14778,RI,42.1694,-71.183,city_0295
14780,WV,38.0915,-81.3592,city_0406
14781,MN,46.5701,-93.2591,city_0831
14783,NJ,41.1458,-73.8441,city_1775
14784,OK,35.4438,-97.432,city_0379
14785,SD,44.4434,-101.7369,city_0269
14786,ID,43.5201,-114.2633,city_0439
14787,WI,44.6328,-89.6753,city_1245
14788,CO,38.6424,-105.0699,city_1511
14789,ME,46.8011,-69.1128,city_1028
14790,CO,37.9359,-105.7246,city_0727
14792,IN,39.3962,-86.1375,city_1114
14793,OK,36.9384,-97.943,city_1517
14794,ND,46.9335,-100.8704,city_0254
14795,MI,43.4269,-82.4974,city_1790
14796,SC,34.8298,-79.3248,city_0747
14800,OK,35.6775,-96.9726,city_1392
14803,KY,37.9331,-82.9184,city_0661
14804,NC,36.0297,-79.8002,city_1311
14805,CT,41.2829,-73.179,city_0391
14806,VA,37.1141,-77.3205,city_0509
14808,AK,61.6351,-152.0252,city_0379
14811,WA,47.9359,-122.0489,city_1835
14812,KS,36.9247,-98.5242,city_1675
14813,OR,44.5257,-120.5418,city_1865
14814,PA,40.0784,-78.0809,city_1917
14815,NM,34.1695,-106.1665,city_1617
14816,SD,43.6488,-99.3348,city_1868
14817,IL,39.2413,-87.4601,city_1991
14821,VA,36.8303,-76.7573,city_1797
14822,IN,41.9891,-87.2462,city_0796
14824,LA,30.5149,-92.6486,city_1416
14829,MI,42.7147,-83.5514,city_0464
14830,MD,39.2219,-75.9419,city_1609
14832,IN,40.2683,-82.8527,city_0982
14833,WI,43.6679,-90.1375,city_0710
14834,DE,38.4464,-77.2386,city_0458
14835,AL,32.9787,-85.8693,city_0599
14836,MI,41.3648,-85.0361,city_1615
14837,WV,37.2725,-80.1168,city_0361
14838,CA,37.1694,-121.5177,city_1801
14839,SC,33.9181,-82.1882,city_1150
14841,PA,40.1259,-76.0954,city_1298
14842,NC,36.3223,-79.599,city_1230
14843,SD,42.3568,-99.2415,city_0976
14845,ND,47.3488,-100.6482,city_0872
14846,AK,60.8349,-153.4279,city_0694
14847,TX,30.7712,-99.7317,city_1927
14849,MI,42.7841,-85.5079,city_1803
14850,VA,36.6238,-78.0061,city_1150
14851,PA,41.9409,-76.9976,city_1296
14853,WY,44.0853,-107.9881,city_0220
14854,WI,43.7159,-89.5784,city_0952
14855,ND,47.2654,-100.625,city_0010
14856,SD,45.2537,-99.5731,city_1763
14859,IA,42.01,-93.9139,city_1508
14860,OR,44.6581,-123.3892,city_1628
14861,NE,41.5938,-98.077,city_1568
14862,NC,35.6574,-81.3933,city_1057
14863,OR,45.0019,-122.9338,city_1950
14865,KS,39.3211,-100.0252,city_0632
14868,ME,44.0062,-69.3044,city_0608
14869,NE,42.2151,-97.9403,city_0208
14870,KY,37.3783,-84.1969,city_0580
14871,TX,30.9537,-98.7556,city_0418
14873,OH,39.5909,-84.5387,city_1291
14874,MT,47.678,-110.536,city_0333
14876,TX,30.4056,-98.0267,city_1035
14878,NC,34.8316,-79.1768,city_1909
14879,HI,20.7773,-155.1021,city_0275
14882,TX,31.8704,-97.8866,city_0982
14883,KY,38.3492,-85.5912,city_1687
14885,SD,43.8836,-98.1212,city_0173
14886,OH,40.6178,-82.9446,city_0595
14887,MS,33.6456,-87.1001,city_0140
14889,NC,36.5277,-78.758,city_0853
14890,OK,34.6577,-96.6159,city_0741
14891,WV,37.8372,-80.4741,city_0740
14894,MD,39.9821,-75.8926,city_1517
14895,IL,40.3533,-87.9195,city_1325
14898,ND,46.6696,-99.6195,city_0702
14899,IA,41.5725,-93.3533,city_1910
14901,TX,31.268,-98.7597,city_0586
14902,MT,47.0334,-110.8694,city_1628
14903,SC,33.1955,-80.8312,city_1790
14904,AR,35.0647,-92.7806,city_0554
14905,TN,34.9892,-85.8561,city_0653
14906,MS,33.2867,-90.0088,city_1537
14907,NC,35.2299,-79.7615,city_1546
14911,CO,40.2197,-105.5047,city_0207
